Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,DC,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
0.0,0.0,0.0,0.0001733402669440111,7.588404917286387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,7.588404917286387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00015176809834572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.404122258433894e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004564125969876769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004564125969876769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.00017706278140334903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004564125969876769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0002023574644609703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005020538566864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808244516867788e-05,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0002276521475185916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005020538566864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017616489033735576,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0002276521475185916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005020538566864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017616489033735576,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0002276521475185916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005020538566864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017616489033735576,0.0,0.0,0.0,0.0,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0002782415136338342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005476951163852123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004404122258433894,0.0,0.0,0.0,0.0003099573808601317,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0002782415136338342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933363760839799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004404122258433894,0.00027616680475006904,0.0,0.0,0.0003099573808601317,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0006576617594981535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933363760839799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004404122258433894,0.00027616680475006904,0.0,0.0,0.0003099573808601317,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0006576617594981535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933363760839799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004404122258433894,0.00027616680475006904,0.0,0.0,0.0003099573808601317,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0006829564425557748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414918099363747e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933363760839799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004701457451810061,0.0,0.0,0.0,0.0,0.0,0.00048445344842772836,0.00027616680475006904,0.0,0.0,0.0004649360712901976,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0007082511256133961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12237714904562e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933363760839799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004701457451810061,0.0,0.0,0.0,0.0,0.0,0.00048445344842772836,0.00027616680475006904,0.0,0.0,0.0006974041069352964,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0008347245409015025,0.0,0.0,0.0,0.0,6.747638326585695e-05,0.0,0.0,0.0,0.0,8.12237714904562e-05,0.0,0.0,0.0,0.0,2.1728266301631794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933363760839799,0.0,0.0,0.0,0.0,3.795642602292568e-06,0.0,0.0,0.0009402914903620122,0.0,0.00031969309462915604,0.0,0.0,0.0,0.00048445344842772836,0.00027616680475006904,0.0,0.0,0.0012398295234405268,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0001733402669440111,0.0009611979561896089,0.0,0.0,0.0,0.0,6.747638326585695e-05,9.567089213106912e-05,0.0,0.0,0.0,0.00010829836198727494,0.0,0.0,0.0,0.0,4.345653260326359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005933363760839799,0.0005988023952095808,0.0,0.0,0.0,3.795642602292568e-06,0.0,0.0,0.0009402914903620122,0.0,0.00031969309462915604,0.0,0.0,0.0,0.00048445344842772836,0.00027616680475006904,0.0,0.0,0.0017047655947307245,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0003466805338880222,0.001138260737592958,0.0,0.0,0.0,0.0,0.00010121457489878542,9.567089213106912e-05,0.0,0.0,0.0,0.00010829836198727494,0.0,0.0,0.0,0.0,4.345653260326359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013144058885383806,0.0,0.005933363760839799,0.0011976047904191617,0.0,0.0,0.0,7.591285204585136e-06,0.0,0.0,0.0009402914903620122,0.0,0.00031969309462915604,0.0,0.0,0.0,0.00048445344842772836,0.00027616680475006904,0.0,0.0,0.002402169701666021,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0003466805338880222,0.0013912075681691708,0.0,0.0,0.0,0.0,0.00010121457489878542,9.567089213106912e-05,0.0,0.0,0.0,0.00010829836198727494,0.0,0.0,0.0,0.0,4.345653260326359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013144058885383806,0.0,0.005933363760839799,0.0011976047904191617,1.0001100121013312e-05,0.0,0.0,4.175206862521825e-05,0.0,0.0,0.0009402914903620122,0.0,0.00031969309462915604,0.0,0.0,0.0,0.0005284946710120673,0.00027616680475006904,0.0,0.0,0.003564509879891515,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0003466805338880222,0.0016947437648606263,0.0001775883502042266,0.0,0.0,0.0,0.0001349527665317139,9.567089213106912e-05,0.0,0.0,0.0,0.0001353729524840937,0.0,0.0,0.0,0.0,6.518479890489538e-05,0.00019063353879392514,0.0,0.0,0.0,0.0,0.0,0.0,0.00013144058885383806,0.0,0.005933363760839799,0.0011976047904191617,2.0002200242026623e-05,0.0,0.0004752851711026616,8.35041372504365e-05,0.0,0.0,0.0009402914903620122,0.0,0.00031969309462915604,0.0,0.0,0.00012150668286755772,0.0007046595613494231,0.00027616680475006904,0.0,0.0,0.005734211545912437,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0005200208008320333,0.0020488693276673243,0.0007103534008169064,0.0,0.0,0.0,0.00023616734143049932,0.00014350633819660367,0.001694915254237288,0.0,0.0,0.0001624475429809124,7.669299792928905e-05,0.0,0.0002818489289740699,0.0,0.00017382613041305435,0.00019063353879392514,0.0,0.0,0.0003399048266485384,0.0,0.0,0.0,0.0002628811777076761,0.0,0.006389776357827476,0.0011976047904191617,4.000440048405325e-05,0.0,0.0004752851711026616,0.000167008274500873,0.0,0.00033145508783559825,0.0009402914903620122,5.217300568685762e-05,0.00047953964194373403,0.0004067520846044336,0.0,0.00012150668286755772,0.0008367832291024398,0.0008285004142502071,0.0,0.0,0.0065865943432778,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0008667013347200555,0.0025294683057621287,0.0007103534008169064,0.0,0.0002975304968759298,0.0,0.0004048582995951417,0.00033484812245874193,0.001694915254237288,0.0,0.0,0.0001624475429809124,7.669299792928905e-05,0.0003824091778202677,0.0002818489289740699,0.0,0.0002824674619212133,0.00019063353879392514,0.0,0.0,0.0003399048266485384,0.00015820281601012498,0.0,0.0,0.0002628811777076761,0.0,0.006389776357827476,0.0023952095808383233,4.000440048405325e-05,0.0,0.0004752851711026616,0.00033781219160403857,0.0,0.00033145508783559825,0.0028208744710860366,0.00010434601137371524,0.00047953964194373403,0.0004067520846044336,0.0,0.00012150668286755772,0.0008367832291024398,0.0008285004142502071,9.09090909090909e-05,0.0012121212121212121,0.00844633862843859,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0008667013347200555,0.0028330045024535845,0.0007103534008169064,4.329004329004329e-05,0.0002975304968759298,0.0,0.0004385964912280702,0.0005261899067208802,0.003389830508474576,0.0007616146230007616,0.0,0.00018952213347773114,0.0001533859958585781,0.0003824091778202677,0.0011273957158962795,0.0,0.0006083914564456902,0.0003177225646565419,0.0,0.0,0.0006798096532970768,0.00015820281601012498,0.0,0.0,0.0002628811777076761,0.0,0.00730260155180283,0.0023952095808383233,6.000660072607987e-05,0.0,0.0009505703422053232,0.00040233811584301223,0.0,0.00033145508783559825,0.0061118946873530795,0.00015651901706057285,0.00047953964194373403,0.0012202562538133007,0.0,0.00036452004860267317,0.0010129481194397956,0.0008285004142502071,0.0001818181818181818,0.0012121212121212121,0.01084850833010461,0.0001979414093428345,0.0,0.0
0.0,0.0,0.0,0.0010400416016640667,0.004350685485910862,0.0010655301012253596,8.658008658008658e-05,0.0011901219875037191,0.0,0.00047233468286099863,0.0008132025831140876,0.003389830508474576,0.002030972328002031,0.0,0.0002978204954650061,0.0003067719917171562,0.0003824091778202677,0.0014092446448703494,3.885154823419713e-05,0.0008908589183669035,0.0003812670775878503,0.0,0.0,0.0006798096532970768,0.00015820281601012498,0.0,0.0,0.0009200841219768665,0.0,0.00730260155180283,0.0023952095808383233,0.00011001210133114643,0.0,0.0009505703422053232,0.0005389812495255447,0.0002041649652919559,0.00033145508783559825,0.0061118946873530795,0.0002608650284342881,0.00047953964194373403,0.0014236322961155175,0.0,0.0004860267314702309,0.0010569893420241346,0.0008285004142502071,0.00045454545454545455,0.0012121212121212121,0.013793103448275862,0.000395882818685669,0.0,0.0
0.0,0.0,0.0,0.0010400416016640667,0.0045277482673142105,0.001509500976735926,8.658008658008658e-05,0.0011901219875037191,0.0,0.0007759784075573549,0.0010523798134417603,0.003389830508474576,0.0033003300330033004,0.0,0.000514417219439556,0.00046015798757573434,0.0003824091778202677,0.001972942502818489,0.0002331092894051828,0.001999000499750125,0.0005719006163817755,0.0,5.673436968115284e-05,0.0010197144799456153,0.00015820281601012498,0.0,0.0,0.0009200841219768665,0.0,0.007759014148790507,0.0029940119760479044,0.00015001650181519966,0.0,0.0009505703422053232,0.0006566461701966143,0.0002041649652919559,0.0006629101756711965,0.006582040432534086,0.0003130380341211457,0.00079923273657289,0.0018303843807199512,0.002556237218813906,0.000850546780072904,0.0013652779001145073,0.0011046672190002762,0.0007272727272727272,0.0012121212121212121,0.021542037969779156,0.0005938242280285036,0.0,0.0
